transaction_id,sender_account,receiver_account,beneficiary_id,device_id,transaction_type,transaction_direction,transaction_channel,amount,balance_before,balance_after,transaction_status,remarks,merchant_category,latitude,longitude,location_radius_km,transaction_hour,is_new_beneficiary,is_night_transaction,transaction_velocity,otp_attempts,failed_auth_attempts,risk_score,risk_level,ml_prediction,transaction_time
9322,472586662470,689475154437,2526,873,RTGS,Credit,Net Banking,56284.7,127002.74,183287.44,Failed,Narang-Mahal,Travel,17.385,78.4867,614.4,12,0,0,15.66,2,2,0.9,High,High,2025-08-21 12:06:14
9323,722905372985,289818697512,617,489,POS Purchase,Credit,Mobile App,50049.61,312330.86,362380.47,Failed,Nori Inc,Travel,18.5204,73.8567,533.6,13,0,0,18.15,0,1,0.27,Low,Low,2025-07-24 13:01:21
9324,540381378106,770744640094,3442,247,UPI,Debit,ATM,134935.93,162540.67,27604.74000000000,Failed,"Munshi, Walla and Banerjee",Utilities,28.7041,77.1025,102.29,3,0,1,26.97,2,1,0.31,Low,Low,2025-08-11 03:08:42
9325,595044079033,937582465118,2231,1496,RTGS,Debit,Net Banking,145691.27,298881.91,153190.64000000000,Success,Sabharwal-Brahmbhatt,Utilities,19.076,72.8777,276.21,7,1,0,23.44,2,0,0.89,High,High,2026-05-02 07:58:37
9326,923415004354,502117827033,3371,572,POS Purchase,Credit,Net Banking,113056.52,245245.3,358301.82,Failed,Subramanian-Rama,Food,28.7041,77.1025,204.09,0,0,1,25.79,1,2,0.43,Medium,Medium,2025-07-02 00:20:36
9327,623599743662,287662256592,2790,1884,Bill Payment,Debit,Net Banking,44901.26,83380.5,38479.24,Failed,"Vasa, Kohli and Korpal",Travel,19.076,72.8777,328.81,14,1,0,12.8,1,0,0.33,Low,Low,2025-09-17 14:30:59
9328,747883215021,995044448913,3431,1394,IMPS,Credit,ATM,81967.07,72582.13,154549.2,Success,Soni LLC,Investment,18.5204,73.8567,295.53,19,0,0,1.24,3,0,0.38,Low,Low,2025-12-09 19:22:11
9329,120420656897,215091690889,340,1491,ATM,Credit,USSD,54820.42,142142.58,196963.0,Success,Gade-Ben,Food,19.076,72.8777,235.99,9,1,0,18.46,0,1,0.8,High,High,2025-09-10 09:36:25
9330,984910008098,533735496830,3337,532,POS Purchase,Debit,USSD,108308.55,205887.96,97579.41000000000,Success,Khare Inc,Utilities,18.5204,73.8567,551.29,15,0,0,18.95,0,2,0.02,Low,Low,2026-04-02 15:41:00
9331,779695700877,752371011424,1675,259,NEFT,Debit,ATM,120431.56,236408.6,115977.04000000000,Failed,Hans-Jani,Utilities,28.7041,77.1025,463.1,16,0,0,29.63,0,1,0.1,Low,Low,2025-12-12 16:35:50
9332,610486964981,627287766599,1325,869,UPI,Credit,USSD,60663.2,285742.6,346405.8,Failed,Yohannan LLC,Investment,18.5204,73.8567,647.23,8,0,0,36.39,1,2,0.21,Low,Low,2026-02-01 08:22:00
9333,311511747001,105103360022,1555,503,RTGS,Debit,ATM,28101.47,482542.44,454440.97,Failed,"Khatri, Contractor and Gade",Shopping,17.385,78.4867,985.16,1,1,1,21.36,3,2,0.06,Low,Low,2026-01-12 01:25:25
9334,491410448106,426632524541,1864,1923,NEFT,Debit,Net Banking,84208.43,149838.88,65630.45000000000,Failed,"Narayan, Talwar and Wali",Investment,13.0827,80.2707,720.49,6,0,0,25.31,1,0,0.34,Low,Low,2026-03-05 06:38:58
9335,168653688810,349266047706,1251,278,NEFT,Credit,Mobile App,149333.59,280070.59,429404.18000000000,Failed,Sagar-Sundaram,Investment,17.385,78.4867,677.57,13,0,0,35.61,2,0,0.37,Low,Low,2025-11-25 13:28:53
9336,176744294527,998633083427,2938,1315,IMPS,Debit,Net Banking,118553.4,256024.87,137471.47,Failed,Dyal Ltd,Healthcare,17.385,78.4867,522.38,5,0,0,2.28,3,1,0.35,Low,Low,2025-06-25 05:21:29
9337,150673669828,487206922949,2185,48,IMPS,Credit,USSD,3203.88,438009.83,441213.71,Success,"Sinha, Chada and Sethi",Healthcare,12.9716,77.5946,409.57,19,0,0,30.76,1,1,0.73,High,High,2026-04-07 19:05:34
9338,188583669370,380530168141,374,1171,NEFT,Debit,Hardware Token,34139.26,136687.85,102548.59,Failed,Grover-Chakrabarti,Travel,28.7041,77.1025,492.91,1,1,1,15.49,3,2,0.22,Low,Low,2025-06-25 01:02:57
9339,349266047706,952204513065,2911,1595,Bill Payment,Debit,ATM,60435.04,409836.09,349401.05000000000,Failed,"Divan, Karan and Chaudry",Travel,28.7041,77.1025,671.74,6,1,0,20.86,0,0,0.76,High,High,2026-02-18 06:53:00
9340,765179790675,627079066232,284,822,RTGS,Credit,USSD,123406.54,299617.61,423024.15000000000,Failed,Chauhan and Sons,Investment,28.7041,77.1025,606.43,11,1,0,9.16,1,2,0.53,Medium,Medium,2026-01-10 11:50:27
9341,820789693260,440479853085,3545,59,NEFT,Credit,Net Banking,8201.74,425619.76,433821.5,Success,Sabharwal-Kashyap,Travel,12.9716,77.5946,199.89,17,1,0,20.62,2,0,0.16,Low,Low,2026-02-10 17:22:15
9342,631837670153,630237562809,2345,152,RTGS,Debit,Hardware Token,53894.8,14799.45,-39095.350000000000,Failed,Khalsa Inc,Travel,17.385,78.4867,609.31,16,0,0,9.8,0,2,0.98,High,High,2026-02-15 16:25:35
9343,943320005943,696690756679,1438,1287,POS Purchase,Debit,Mobile App,40529.42,369302.41,328772.99,Failed,Dhillon PLC,Healthcare,17.385,78.4867,32.43,18,1,0,27.67,0,0,0.14,Low,Low,2025-07-20 18:56:04
9344,715655090159,652330550239,2878,535,POS Purchase,Credit,Hardware Token,23806.15,310241.42,334047.57,Failed,"Parekh, Babu and Golla",Food,28.7041,77.1025,80.27,15,0,0,6.77,3,0,0.36,Low,Low,2026-04-23 15:51:40
9345,825360040363,599897793090,1206,400,IMPS,Credit,USSD,122427.07,101851.19,224278.26,Success,"Kadakia, Rattan and Shanker",Healthcare,18.5204,73.8567,706.67,1,0,1,9.6,1,0,0.65,Medium,Medium,2026-01-25 01:26:56
9346,888083139654,158168985064,805,1981,Bill Payment,Credit,Mobile App,53594.1,372433.61,426027.71000000000,Failed,Barman-Mukherjee,Gaming,12.9716,77.5946,706.88,18,1,0,23.71,1,0,0.13,Low,Low,2025-09-05 18:28:17
9347,293919963269,101687285749,1306,1304,IMPS,Debit,Net Banking,16066.08,418309.59,402243.51,Failed,Boase-Deo,Food,22.5726,88.3639,507.2,10,1,0,24.66,1,2,0.74,High,High,2025-06-22 10:49:04
9348,740349832701,229985803670,1050,673,ATM,Credit,USSD,149325.17,443271.04,592596.21,Success,Gala-Venkatesh,Utilities,12.9716,77.5946,552.53,17,1,0,18.83,1,0,0.22,Low,Low,2025-12-08 17:52:14
9349,358487116700,188938544314,2320,80,Bill Payment,Debit,USSD,49267.71,34221.6,-15046.11,Success,"Nigam, Sha and Bali",Utilities,19.076,72.8777,160.6,18,1,0,27.96,1,1,0.44,Medium,Medium,2026-02-15 18:40:26
9350,715655090159,755258106074,3321,1471,ATM,Credit,Hardware Token,12216.4,210795.13,223011.53,Failed,"Balan, Varma and Sampath",Investment,13.0827,80.2707,419.44,20,1,0,36.96,0,2,0.49,Medium,Medium,2025-06-03 20:24:47
9351,502117827033,131037396586,3296,299,POS Purchase,Credit,Net Banking,37855.79,499792.46,537648.25,Success,"Chander, Mand and Dua",Gaming,22.5726,88.3639,669.17,4,1,0,2.33,1,0,0.08,Low,Low,2026-04-10 04:38:33
9352,577398210237,558360523961,13,1882,ATM,Credit,Mobile App,123936.03,126585.14,250521.17000000000,Failed,"Saini, Aurora and Aurora",Utilities,17.385,78.4867,427.18,5,1,0,23.96,2,0,0.61,Medium,Medium,2025-11-19 05:10:57
9353,181787948137,704605457860,81,313,POS Purchase,Credit,Hardware Token,73013.92,267566.12,340580.04,Success,Divan and Sons,Shopping,17.385,78.4867,667.89,9,1,0,28.01,0,0,0.44,Medium,Medium,2026-04-08 09:51:50
9354,535345847670,545221674266,2135,788,NEFT,Debit,Mobile App,43559.78,330586.52,287026.74,Failed,Tank Inc,Shopping,22.5726,88.3639,809.81,2,0,1,15.74,0,0,0.85,High,High,2025-11-04 02:06:44
9355,412891153422,542251002254,2128,854,ATM,Debit,USSD,98558.3,293414.46,194856.16000000000,Success,"Bava, Kibe and Vig",Investment,22.5726,88.3639,391.03,10,1,0,42.91,0,2,0.79,High,High,2026-01-03 10:55:53
9356,897591585557,956781747482,152,1781,Bill Payment,Credit,Net Banking,29957.36,66624.44,96581.8,Failed,Vala Ltd,Utilities,12.9716,77.5946,632.3,17,1,0,46.11,3,0,0.12,Low,Low,2025-11-15 17:16:28
9357,736405186771,165615062203,1805,1711,IMPS,Debit,ATM,138148.75,417692.11,279543.36,Failed,"Sarraf, Sehgal and Sankaran",Travel,19.076,72.8777,661.31,22,1,0,35.29,1,2,0.13,Low,Low,2025-08-19 22:57:08
9358,492679060459,252092268026,2458,1006,IMPS,Credit,Hardware Token,46034.72,484592.82,530627.54,Failed,"Walia, Lanka and Chaudhari",Food,22.5726,88.3639,802.19,12,1,0,24.04,1,0,0.16,Low,Low,2025-05-19 12:12:44
9359,741083352386,365323846162,570,1290,NEFT,Debit,Hardware Token,128886.32,393525.17,264638.85,Success,Singhal Ltd,Investment,19.076,72.8777,10.31,18,0,0,4.17,1,2,0.08,Low,Low,2025-07-15 18:35:51
9360,365841522641,992792203112,3522,584,UPI,Credit,Mobile App,106256.52,185957.46,292213.98,Failed,Kulkarni LLC,Travel,12.9716,77.5946,962.91,17,1,0,31.16,1,1,0.99,High,High,2025-07-01 17:23:32
9361,687864582896,174614258736,2416,216,POS Purchase,Credit,USSD,1512.92,378565.87,380078.79,Success,Jhaveri and Sons,Gaming,28.7041,77.1025,795.37,14,1,0,40.24,0,2,0.86,High,High,2026-04-22 14:21:46
9362,770744640094,895539672395,1365,962,UPI,Credit,USSD,33154.01,336336.73,369490.74,Success,"Gaba, Sehgal and Hans",Shopping,12.9716,77.5946,212.23,20,1,0,32.1,1,0,0.17,Low,Low,2025-08-21 20:29:20
9363,966824268312,952204513065,716,228,IMPS,Debit,ATM,149390.43,110379.04,-39011.39,Success,Som and Sons,Shopping,22.5726,88.3639,758.41,19,1,0,49.51,1,1,0.52,Medium,Medium,2025-08-08 19:37:14
9364,851984252277,683053898107,897,1476,ATM,Debit,Mobile App,145026.7,46496.85,-98529.85,Success,"Sarraf, Bali and Gulati",Shopping,19.076,72.8777,689.15,17,0,0,43.12,0,2,0.7,High,High,2025-07-01 17:53:06
9365,787939381643,149400542722,939,943,UPI,Credit,USSD,12198.05,191003.17,203201.22,Failed,Wable Group,Shopping,12.9716,77.5946,48.52,16,0,0,26.67,2,1,0.48,Medium,Medium,2025-12-09 16:04:17
9366,927929133609,703671713236,2252,1308,IMPS,Credit,Mobile App,4905.02,487489.67,492394.69,Failed,Bandi-Bakshi,Travel,19.076,72.8777,200.23,19,1,0,47.36,2,1,0.77,High,High,2025-09-02 19:24:06
9367,786656194664,514989645484,1727,53,UPI,Debit,Net Banking,99730.89,272890.18,173159.29000000000,Success,"Mutti, Mangat and Sethi",Food,19.076,72.8777,723.63,5,1,0,7.34,2,1,0.41,Medium,Medium,2025-10-09 05:36:38
9368,161002281380,441429233349,3513,278,IMPS,Credit,ATM,26914.75,381449.17,408363.92,Failed,"Sur, Babu and Dubey",Healthcare,18.5204,73.8567,735.81,7,1,0,8.72,2,1,0.86,High,High,2025-07-10 07:25:31
9369,200301372965,452880957955,1022,1727,NEFT,Credit,Net Banking,22751.54,427299.45,450050.99,Success,Dube-Dalal,Shopping,28.7041,77.1025,906.74,21,1,0,44.02,0,1,0.88,High,High,2025-08-13 21:18:13
9370,280091898035,789930655181,3337,1901,POS Purchase,Debit,USSD,118956.82,26026.45,-92930.37000000000,Failed,Lad PLC,Utilities,19.076,72.8777,820.82,12,1,0,17.44,1,0,0.9,High,High,2025-08-28 12:58:48
9371,249783124858,624110638259,2756,1631,IMPS,Debit,Mobile App,121710.55,329462.52,207751.97000000000,Success,Chandra LLC,Gaming,19.076,72.8777,489.56,14,0,0,16.74,1,0,0.21,Low,Low,2026-04-14 14:46:10
9372,369227806785,743404264605,2267,1341,UPI,Debit,Hardware Token,25189.35,435950.94,410761.59,Success,Warrior-Vora,Travel,13.0827,80.2707,296.61,1,0,1,27.48,3,0,0.27,Low,Low,2026-02-27 01:23:29
9373,727903178624,295046884562,151,399,ATM,Credit,Net Banking,11919.33,256885.34,268804.67,Failed,Chhabra-Nori,Investment,28.7041,77.1025,914.46,4,1,0,17.73,1,1,0.4,Medium,Medium,2026-01-06 04:13:59
9374,626867278270,158096279983,153,889,IMPS,Credit,Mobile App,119603.88,43969.7,163573.58000000000,Failed,"Vasa, Bhavsar and Jha",Food,22.5726,88.3639,801.85,16,0,0,22.37,1,1,0.05,Low,Low,2025-07-31 16:44:39
9375,450250149969,253809440372,126,1766,RTGS,Debit,ATM,44022.92,485809.6,441786.68,Failed,Kannan Ltd,Utilities,22.5726,88.3639,806.74,18,0,0,33.48,1,0,0.15,Low,Low,2025-12-07 18:42:56
9376,365323846162,623573594471,2903,1132,NEFT,Credit,USSD,31861.0,379525.47,411386.47,Failed,Biswas PLC,Travel,12.9716,77.5946,524.96,20,1,0,45.99,2,0,0.24,Low,Low,2025-08-21 20:27:13
9377,469873266609,412527642228,3511,1291,Bill Payment,Credit,Mobile App,91083.02,99758.78,190841.8,Failed,Din-Narang,Healthcare,28.7041,77.1025,432.34,8,1,0,28.61,1,0,0.52,Medium,Medium,2025-12-08 08:55:46
9378,491410448106,294461803065,2754,42,RTGS,Credit,ATM,71111.15,298842.18,369953.33000000000,Success,Borde-Muni,Gaming,13.0827,80.2707,275.97,6,1,0,35.53,0,2,0.78,High,High,2026-04-29 06:25:04
9379,162923588959,788383352883,338,896,UPI,Debit,Hardware Token,128977.58,441800.87,312823.29,Failed,Jha LLC,Utilities,13.0827,80.2707,904.37,21,0,0,9.59,3,0,0.73,High,High,2025-12-30 21:32:37
9380,413645659032,180296684745,2440,296,Bill Payment,Credit,Hardware Token,55168.38,342351.21,397519.59,Success,Menon-Nagarajan,Utilities,28.7041,77.1025,440.3,19,0,0,48.92,3,0,0.85,High,High,2025-07-02 19:59:41
9381,851984252277,217741558665,932,888,POS Purchase,Credit,Hardware Token,60847.49,482428.6,543276.09,Success,Thakur-Kant,Utilities,17.385,78.4867,678.15,10,1,0,40.11,2,2,0.85,High,High,2025-06-01 10:06:23
9382,584306566899,683144427169,917,1895,POS Purchase,Credit,USSD,104822.94,462262.87,567085.81,Success,Nazareth-Baria,Utilities,18.5204,73.8567,478.39,4,1,0,49.9,1,1,0.04,Low,Low,2026-05-01 04:33:26
9383,200080642310,542355004108,1283,424,NEFT,Debit,Net Banking,148124.73,61172.37,-86952.36000000000,Failed,Chopra Inc,Travel,17.385,78.4867,765.72,3,0,1,7.76,3,0,0.26,Low,Low,2025-08-10 03:53:41
9384,899382462261,222649334679,1027,66,UPI,Debit,ATM,86691.34,133974.74,47283.400000000000,Success,Gade PLC,Food,18.5204,73.8567,287.13,19,1,0,48.64,0,2,0.31,Low,Low,2025-07-25 19:05:44
9385,482159236231,423973189268,3047,469,NEFT,Debit,Mobile App,129522.71,362904.52,233381.81,Success,"Dhillon, Nagy and Dyal",Gaming,18.5204,73.8567,458.82,7,0,0,37.9,3,0,0.43,Medium,Medium,2025-11-21 07:00:59
9386,193926631749,547667321501,3381,626,ATM,Debit,USSD,123388.52,16109.73,-107278.79000000000,Failed,Hari LLC,Utilities,18.5204,73.8567,143.07,2,1,1,31.34,3,2,0.01,Low,Low,2025-07-26 02:37:12
9387,429628300782,106712175184,1513,1518,UPI,Debit,Hardware Token,88445.97,55495.61,-32950.36,Failed,Bhardwaj-Rattan,Travel,17.385,78.4867,577.23,16,1,0,34.72,2,0,0.47,Medium,Medium,2025-11-29 16:55:06
9388,607485330337,944020930299,1382,751,IMPS,Credit,Hardware Token,26153.83,168194.84,194348.67000000000,Failed,Raju Group,Gaming,18.5204,73.8567,365.14,18,0,0,33.37,3,0,0.06,Low,Low,2025-05-14 18:21:39
9389,894414250381,158168985064,1357,766,POS Purchase,Debit,ATM,20072.31,98443.26,78370.95,Success,"Kari, Hayer and Kota",Healthcare,19.076,72.8777,927.24,7,1,0,34.77,0,0,0.83,High,High,2025-06-14 07:49:24
9390,852604371086,458248091096,1373,1885,RTGS,Credit,ATM,137832.94,45140.33,182973.27000000000,Success,"Sahni, Nayak and Kala",Healthcare,13.0827,80.2707,654.24,17,1,0,47.49,3,0,0.4,Medium,Medium,2025-05-20 17:30:15
9391,865109174196,680446552442,2500,1773,UPI,Debit,Hardware Token,98132.23,91310.91,-6821.319999999990,Failed,"Pillay, Parsa and Borde",Gaming,19.076,72.8777,405.04,14,1,0,39.23,2,2,0.76,High,High,2026-03-06 14:39:32
9392,225896111477,403418612616,405,461,Bill Payment,Debit,Hardware Token,130295.25,187728.55,57433.30000000000,Failed,"Srinivas, Dugar and Varughese",Shopping,13.0827,80.2707,680.2,20,1,0,21.25,1,0,0.61,Medium,Medium,2025-08-26 20:13:12
9393,416258976541,612496362524,2853,416,Bill Payment,Debit,ATM,85290.51,247987.69,162697.18,Success,Lalla Group,Gaming,13.0827,80.2707,222.94,1,1,1,31.84,0,0,0.6,Medium,Medium,2026-02-03 01:16:36
9394,526014666353,475390440270,1097,12,NEFT,Credit,ATM,130762.56,173743.27,304505.83000000000,Failed,"Chakraborty, Barman and Morar",Healthcare,28.7041,77.1025,541.55,1,0,1,20.05,1,0,0.21,Low,Low,2026-01-03 01:17:04
9395,171616977712,734089258921,727,289,POS Purchase,Debit,Net Banking,136225.72,470085.86,333860.14,Success,"Badal, Bhatt and Tailor",Travel,17.385,78.4867,140.42,21,1,0,38.12,1,1,0.52,Medium,Medium,2025-12-04 21:06:50
9396,459084197360,528514457862,1946,740,RTGS,Credit,USSD,97863.41,16963.66,114827.07,Success,Mukhopadhyay-Palla,Gaming,22.5726,88.3639,32.85,10,1,0,31.57,1,1,0.59,Medium,Medium,2025-06-19 10:38:36
9397,238215973268,652252889739,202,1466,UPI,Debit,Hardware Token,127389.49,359140.07,231750.58000000000,Failed,Sheth Group,Travel,18.5204,73.8567,958.95,23,1,0,34.23,0,1,0.92,High,High,2025-07-17 23:34:50
9398,188583669370,757554111969,1066,1158,IMPS,Credit,Mobile App,91303.83,291384.52,382688.35000000000,Failed,Kumar-Wable,Shopping,22.5726,88.3639,992.39,1,1,1,6.93,2,1,0.04,Low,Low,2025-05-23 01:20:35
9399,901864532361,952204513065,239,1506,Bill Payment,Debit,ATM,47642.82,359502.44,311859.62,Success,Das-Prashad,Investment,22.5726,88.3639,169.52,3,0,1,1.36,2,1,0.85,High,High,2026-03-06 03:26:31
9400,205666441980,225362456393,323,1242,IMPS,Debit,ATM,135341.15,212043.99,76702.84,Failed,Hayer-Dubey,Healthcare,17.385,78.4867,757.34,20,1,0,14.57,0,0,0.08,Low,Low,2025-10-24 20:59:37
9401,371377473062,648827159916,1539,1891,NEFT,Debit,ATM,32894.53,134896.79,102002.26000000000,Success,"Tiwari, Subramaniam and Nori",Utilities,17.385,78.4867,463.12,4,0,0,44.22,3,0,0.84,High,High,2026-04-15 04:25:13
9402,861569292998,537420269781,2444,1460,ATM,Debit,Net Banking,129463.39,168952.99,39489.60000000000,Success,"Zachariah, Devi and Chauhan",Shopping,19.076,72.8777,558.66,12,1,0,18.79,0,1,0.11,Low,Low,2025-05-16 12:16:27
9403,710018898261,896707892023,1241,1748,RTGS,Credit,ATM,35505.62,428509.31,464014.93,Failed,Dey-Thakkar,Utilities,28.7041,77.1025,959.28,5,1,0,38.61,1,2,0.06,Low,Low,2025-08-24 05:13:12
9404,241193437184,822617226889,1998,1459,RTGS,Credit,Net Banking,68408.45,16151.51,84559.96000000000,Success,"Rana, Lal and Dugal",Gaming,12.9716,77.5946,188.31,5,1,0,44.53,0,2,0.32,Low,Low,2025-09-28 05:37:47
9405,894501900468,162649045954,1016,528,Bill Payment,Debit,Hardware Token,15240.91,365976.33,350735.42000000000,Success,Raja Group,Healthcare,12.9716,77.5946,907.27,12,1,0,32.34,0,1,0.61,Medium,Medium,2026-02-21 12:03:31
9406,456091091023,830395720071,3019,1826,IMPS,Credit,Mobile App,51523.14,260162.67,311685.81,Success,Pradhan and Sons,Food,17.385,78.4867,938.68,14,1,0,27.42,2,1,0.37,Low,Low,2025-06-14 14:20:24
9407,865109174196,537420269781,2292,588,NEFT,Debit,ATM,7808.85,384883.84,377074.99000000000,Success,Hayer Ltd,Travel,13.0827,80.2707,347.21,10,0,0,2.9,2,2,0.02,Low,Low,2025-05-31 10:06:26
9408,926757659218,783825020895,3118,1412,ATM,Debit,ATM,99752.11,171158.37,71406.26,Failed,Kurian-Verma,Shopping,28.7041,77.1025,998.21,14,1,0,27.19,3,2,0.91,High,High,2026-01-12 14:32:15
9409,643385481616,311511747001,91,1319,IMPS,Credit,Net Banking,54185.03,94061.5,148246.53,Success,Dayal Inc,Healthcare,13.0827,80.2707,189.46,4,0,0,13.19,3,2,0.19,Low,Low,2025-07-10 04:56:44
9410,457862946201,830395720071,1964,166,RTGS,Debit,Mobile App,24442.59,391889.07,367446.48,Success,Chatterjee-Parekh,Investment,17.385,78.4867,455.35,16,1,0,22.87,3,2,0.76,High,High,2026-02-17 16:26:56
9411,199320828733,926757659218,1264,1840,POS Purchase,Credit,Mobile App,59164.3,467334.21,526498.51,Failed,Jain-Soni,Investment,19.076,72.8777,807.44,8,1,0,27.16,2,1,0.32,Low,Low,2026-03-08 08:03:40
9412,249783124858,696526888940,2157,954,POS Purchase,Debit,Hardware Token,18892.27,384335.01,365442.74,Failed,"Sunder, Gole and Ray",Healthcare,22.5726,88.3639,51.14,23,1,0,48.48,0,2,0.62,Medium,Medium,2026-02-02 23:48:58
9413,925001017424,695017181781,846,366,ATM,Credit,Hardware Token,28924.67,107746.39,136671.06,Failed,"Nanda, Ahuja and Chatterjee",Utilities,18.5204,73.8567,701.25,22,1,0,8.28,2,2,0.47,Medium,Medium,2025-12-07 22:39:18
9414,548646631066,492868309800,124,545,NEFT,Debit,USSD,25364.59,314130.89,288766.3,Failed,Saini-Chokshi,Utilities,12.9716,77.5946,106.34,5,0,0,23.88,0,2,0.83,High,High,2026-01-28 05:05:07
9415,127477354781,728640559177,2072,1656,IMPS,Credit,Mobile App,64201.21,15331.66,79532.87,Failed,Bath PLC,Investment,18.5204,73.8567,959.08,7,0,0,14.43,3,2,0.56,Medium,Medium,2026-02-27 07:18:22
9416,582388473293,589584591352,3137,626,UPI,Credit,Mobile App,14842.0,485479.46,500321.46,Failed,"Dugal, Bhatt and Kaul",Healthcare,28.7041,77.1025,161.39,19,1,0,2.44,0,2,0.68,Medium,Medium,2026-03-13 19:34:12
9417,893662051391,479016258768,2523,1401,UPI,Debit,Mobile App,143948.83,51350.05,-92598.78000000000,Failed,Randhawa-Sharaf,Shopping,19.076,72.8777,844.62,6,1,0,28.22,3,2,0.68,Medium,Medium,2026-04-27 06:31:30
9418,495312950220,705399823063,3407,1800,ATM,Credit,Hardware Token,126513.28,241178.1,367691.38,Failed,"Sankar, Varughese and Mohan",Investment,18.5204,73.8567,836.34,22,1,0,36.29,1,2,0.53,Medium,Medium,2025-06-21 22:44:09
9419,723193520418,618999916877,464,826,IMPS,Credit,USSD,103143.17,185645.64,288788.81,Success,Sani-Sharma,Gaming,12.9716,77.5946,924.06,10,0,0,5.9,3,2,0.05,Low,Low,2026-02-16 10:10:05
9420,282908557887,752371011424,1759,703,Bill Payment,Debit,Hardware Token,130564.43,28578.04,-101986.39000000000,Success,Thaman LLC,Gaming,18.5204,73.8567,575.14,4,0,0,19.02,0,2,0.62,Medium,Medium,2025-12-17 04:38:39
9421,162649045954,745323217762,998,1437,NEFT,Credit,Hardware Token,48838.31,15125.52,63963.83,Success,"Bhandari, Dalal and Kannan",Investment,19.076,72.8777,621.26,11,0,0,47.97,0,2,0.92,High,High,2025-07-11 11:58:47
9422,519353504482,712858326515,95,1056,Bill Payment,Debit,Hardware Token,51549.08,383003.97,331454.89000000000,Success,Sama PLC,Utilities,28.7041,77.1025,822.29,10,1,0,47.1,2,0,0.53,Medium,Medium,2025-11-18 10:25:33
9423,797222770908,999098003810,212,303,UPI,Debit,ATM,74912.38,316872.15,241959.77000000000,Success,Gandhi Ltd,Investment,12.9716,77.5946,398.24,5,0,0,21.99,3,1,0.31,Low,Low,2026-04-19 05:49:08
9424,278877089799,410004174771,3298,1319,RTGS,Debit,Net Banking,92957.69,276590.85,183633.16000000000,Failed,"Sengupta, Sant and Palan",Travel,18.5204,73.8567,250.22,13,1,0,26.47,1,1,0.85,High,High,2025-08-03 13:22:24
9425,768750352461,176964470289,439,748,POS Purchase,Credit,ATM,136037.04,136103.97,272141.01,Failed,"Balakrishnan, Seshadri and Srinivas",Healthcare,13.0827,80.2707,132.95,23,1,0,44.55,3,2,0.98,High,High,2025-07-14 23:09:49
9426,747883215021,261645084647,354,1440,IMPS,Debit,Mobile App,54235.23,237912.43,183677.20000000000,Failed,Toor and Sons,Healthcare,13.0827,80.2707,967.87,20,0,0,1.37,0,1,0.29,Low,Low,2026-04-20 20:39:39
9427,231742263575,168653688810,3274,1366,UPI,Credit,Hardware Token,43283.66,328597.31,371880.97,Success,Sachdev-Gara,Investment,22.5726,88.3639,813.92,19,0,0,31.41,2,0,0.19,Low,Low,2026-03-23 19:12:45
